trial	choice	gain	loss	subjID
69	3	50	0	44877
70	2	100	-1250	44877
71	1	100	0	44877
72	2	100	0	44877
73	3	50	-50	44877
74	2	100	0	44877
75	4	50	0	44877
76	4	50	0	44877
77	4	50	0	44877
78	3	50	0	44877
79	4	50	0	44877
80	2	100	0	44877
81	4	50	0	44877
82	4	50	0	44877
83	4	50	-250	44877
84	3	50	-75	44877
85	1	100	-300	44877
86	2	100	0	44877
87	3	50	-25	44877
88	2	100	0	44877
89	2	100	0	44877
90	4	50	0	44877
91	2	100	-1250	44877
92	1	100	0	44877
93	3	50	0	44877
94	1	100	0	44877
95	4	50	0	44877
96	1	100	0	44877
97	2	100	0	44877
98	3	50	0	44877
99	2	100	0	44877
0	5	50	-75	44877
1	4	50	0	44877
2	3	50	0	44877
3	4	50	0	44877
4	5	50	-50	44877
5	1	100	-150	44877
6	2	100	0	44877
7	3	50	-75	44877
8	4	50	0	44877
9	5	50	0	44877
10	3	50	-25	44877
11	2	100	0	44877
12	1	100	-300	44877
13	3	50	0	44877
14	2	100	-1250	44877
15	4	50	0	44877
16	3	50	-50	44877
17	5	50	-75	44877
18	4	50	0	44877
19	4	50	0	44877
0	2	100	0	44884
1	3	50	-75	44884
2	3	50	-50	44884
3	3	50	0	44884
4	4	50	0	44884
5	1	100	0	44884
6	1	100	0	44884
7	3	50	-75	44884
8	4	50	0	44884
9	2	100	0	44884
10	1	100	-300	44884
11	2	100	0	44884
12	2	100	0	44884
13	2	100	0	44884
14	2	100	0	44884
15	2	100	0	44884
16	2	100	0	44884
17	2	100	-1250	44884
18	3	50	0	44884
19	4	50	0	44884
20	3	50	-25	44884
21	4	50	0	44884
22	4	50	0	44884
23	1	100	-150	44884
24	1	100	0	44884
25	1	100	0	44884
26	1	100	0	44884
27	1	100	-250	44884
28	4	50	-250	44884
29	3	50	-25	44884
30	1	100	-200	44884
31	2	100	0	44884
32	2	100	0	44884
33	2	100	0	44884
34	2	100	0	44884
35	3	50	0	44884
36	3	50	0	44884
37	3	50	0	44884
38	4	50	0	44884
39	4	50	0	44884
40	1	100	-350	44884
41	4	50	0	44884
42	4	50	0	44884
43	3	50	-50	44884
44	4	50	0	44884
45	4	50	-250	44884
46	2	100	0	44884
47	2	100	0	44884
48	2	100	0	44884
49	2	100	0	44884
50	3	50	-75	44884
51	4	50	0	44884
52	4	50	0	44884
53	4	50	0	44884
54	4	50	0	44884
55	4	50	0	44884
56	1	100	0	44884
57	1	100	0	44884
58	1	100	-150	44884
59	4	50	0	44884
60	3	50	0	44884
61	2	100	0	44884
62	2	100	0	44884
63	2	100	-1250	44884
64	3	50	0	44884
65	3	50	-50	44884
66	4	50	0	44884
67	4	50	0	44884
68	4	50	-250	44884
69	1	100	-250	44884
70	1	100	-200	44884
71	1	100	0	44884
72	1	100	-350	44884
73	1	100	0	44884
74	2	100	0	44884
75	4	50	0	44884
76	4	50	0	44884
77	4	50	0	44884
78	4	50	0	44884
79	3	50	-25	44884
80	4	50	0	44884
81	3	50	-50	44884
82	4	50	0	44884
83	4	50	0	44884
84	4	50	0	44884
85	4	50	0	44884
86	4	50	-250	44884
87	3	50	0	44884
88	2	100	0	44884
89	2	100	0	44884
90	2	100	0	44884
91	3	50	0	44884
92	3	50	0	44884
93	2	100	0	44884
94	2	100	0	44884
95	3	50	-50	44884
96	3	50	0	44884
97	3	50	-75	44884
98	2	100	-1250	44884
99	1	100	-300	44884
0	5	50	-75	44884
1	5	50	-50	44884
2	5	50	0	44884
3	2	100	0	44884
4	2	100	0	44884
5	2	100	0	44884
6	3	50	-25	44884
7	4	50	0	44884
8	4	50	0	44884
9	4	50	0	44884
10	5	50	-75	44884
11	4	50	0	44884
12	5	50	0	44884
13	3	50	0	44884
14	2	100	0	44884
15	4	50	0	44884
16	3	50	0	44884
17	4	50	0	44884
18	4	50	0	44884
19	4	50	0	44884
0	1	100	0	44902
1	1	100	0	44902
2	2	100	0	44902
3	2	100	0	44902
4	3	50	-75	44902
5	4	50	0	44902
6	2	100	0	44902
7	2	100	0	44902
8	2	100	0	44902
9	2	100	0	44902
10	2	100	0	44902
11	2	100	0	44902
12	2	100	-1250	44902
13	2	100	0	44902
14	2	100	0	44902
15	2	100	0	44902
16	2	100	0	44902
17	2	100	0	44902
18	2	100	0	44902
19	2	100	0	44902
20	2	100	0	44902
21	2	100	0	44902
22	2	100	0	44902
23	2	100	-1250	44902
24	2	100	0	44902
25	2	100	0	44902
26	2	100	0	44902
27	2	100	0	44902
28	2	100	0	44902
29	2	100	0	44902
30	2	100	-1250	44902
31	1	100	-300	44902
32	2	100	0	44902
33	3	50	-50	44902
34	4	50	0	44902
35	2	100	0	44902
36	2	100	0	44902
37	2	100	0	44902
38	2	100	-1250	44902
39	3	50	0	44902
40	3	50	-75	44902
41	4	50	0	44902
42	2	100	0	44902
43	2	100	0	44902
44	1	100	-150	44902
45	2	100	0	44902
46	2	100	0	44902
47	2	100	0	44902
48	2	100	0	44902
49	3	50	0	44902
50	3	50	-25	44902
51	4	50	0	44902
52	4	50	0	44902
53	4	50	-250	44902
54	2	100	0	44902
55	3	50	-25	44902
56	2	100	0	44902
57	1	100	0	44902
58	1	100	0	44902
59	1	100	0	44902
60	1	100	-250	44902
61	2	100	0	44902
62	3	50	0	44902
63	3	50	0	44902
64	3	50	0	44902
65	4	50	0	44902
66	4	50	0	44902
67	4	50	0	44902
68	4	50	0	44902
69	3	50	-50	44902
70	2	100	0	44902
71	2	100	0	44902
72	2	100	0	44902
73	1	100	-200	44902
74	3	50	-75	44902
75	3	50	0	44902
76	2	100	0	44902
77	2	100	0	44902
78	2	100	0	44902
79	4	50	0	44902
80	4	50	-250	44902
81	3	50	0	44902
82	3	50	-50	44902
83	4	50	0	44902
84	4	50	0	44902
85	4	50	0	44902
86	4	50	0	44902
87	4	50	0	44902
88	2	100	0	44902
89	3	50	-25	44902
90	2	100	-1250	44902
91	1	100	-350	44902
92	1	100	0	44902
93	1	100	0	44902
94	2	100	0	44902
95	2	100	0	44902
96	2	100	0	44902
97	2	100	0	44902
98	3	50	-50	44902
99	4	50	0	44902
0	5	50	-75	44902
1	5	50	-50	44902
2	5	50	0	44902
3	5	50	-75	44902
4	4	50	0	44902
5	3	50	0	44902
6	3	50	0	44902
7	3	50	0	44902
8	2	100	0	44902
9	2	100	0	44902
10	2	100	0	44902
11	2	100	0	44902
12	2	100	0	44902
13	2	100	0	44902
14	2	100	-1250	44902
15	1	100	-150	44902
16	1	100	-250	44902
17	1	100	-200	44902
18	3	50	-50	44902
19	4	50	0	44902
0	4	50	0	44904
1	2	100	0	44904
2	3	50	-75	44904
3	1	100	0	44904
4	1	100	0	44904
5	4	50	0	44904
6	2	100	0	44904
7	1	100	-300	44904
8	2	100	0	44904
9	3	50	-50	44904
10	2	100	0	44904
11	4	50	0	44904
12	3	50	0	44904
13	2	100	0	44904
14	1	100	-150	44904
15	3	50	-75	44904
16	4	50	0	44904
17	3	50	0	44904
18	3	50	-25	44904
19	2	100	0	44904
20	4	50	0	44904
21	3	50	-25	44904
22	4	50	-250	44904
23	3	50	0	44904
24	3	50	0	44904
25	3	50	0	44904
26	3	50	-50	44904
27	2	100	0	44904
28	1	100	0	44904
29	1	100	0	44904
30	2	100	0	44904
31	1	100	0	44904
32	2	100	-1250	44904
33	1	100	-250	44904
34	1	100	-200	44904
35	2	100	0	44904
36	3	50	-75	44904
37	1	100	-350	44904
38	4	50	0	44904
39	4	50	0	44904
40	4	50	0	44904
41	4	50	0	44904
42	3	50	0	44904
43	4	50	0	44904
44	3	50	0	44904
45	2	100	0	44904
46	3	50	-50	44904
47	2	100	0	44904
48	4	50	-250	44904
49	3	50	-25	44904
50	2	100	0	44904
51	2	100	0	44904
52	2	100	0	44904
53	2	100	0	44904
54	2	100	0	44904
55	2	100	0	44904
56	2	100	0	44904
57	2	100	-1250	44904
58	3	50	-50	44904
59	3	50	0	44904
60	3	50	0	44904
61	3	50	0	44904
62	3	50	-50	44904
63	4	50	0	44904
64	4	50	0	44904
65	4	50	0	44904
66	3	50	0	44904
67	3	50	-75	44904
68	2	100	0	44904
69	2	100	0	44904
70	2	100	0	44904
71	4	50	0	44904
72	4	50	0	44904
73	4	50	0	44904
74	3	50	-25	44904
75	2	100	0	44904
76	1	100	0	44904
77	1	100	0	44904
78	1	100	-150	44904
79	2	100	0	44904
80	2	100	0	44904
81	2	100	-1250	44904
82	2	100	0	44904
83	3	50	0	44904
84	3	50	0	44904
85	3	50	0	44904
86	3	50	-75	44904
87	3	50	-25	44904
88	2	100	0	44904
89	2	100	0	44904
90	2	100	0	44904
91	2	100	-1250	44904
92	2	100	0	44904
93	2	100	0	44904
94	2	100	0	44904
95	2	100	0	44904
96	2	100	0	44904
97	2	100	0	44904
98	4	50	0	44904
99	4	50	0	44904
0	4	50	-250	44904
1	5	50	-75	44904
2	5	50	-50	44904
3	5	50	0	44904
4	4	50	0	44904
5	3	50	0	44904
6	2	100	0	44904
7	1	100	-250	44904
8	2	100	0	44904
9	2	100	0	44904
10	3	50	-50	44904
11	4	50	0	44904
12	5	50	-75	44904
13	3	50	-50	44904
14	4	50	0	44904
15	4	50	0	44904
16	4	50	0	44904
17	4	50	0	44904
18	4	50	0	44904
19	4	50	0	44904
0	1	100	0	44908
1	4	50	0	44908
2	3	50	-75	44908
3	1	100	0	44908
4	2	100	0	44908
5	4	50	0	44908
6	1	100	-300	44908
7	2	100	0	44908
8	3	50	-50	44908
9	4	50	0	44908
10	4	50	0	44908
11	1	100	-150	44908
12	2	100	0	44908
13	4	50	0	44908
14	3	50	0	44908
15	3	50	-75	44908
16	2	100	0	44908
17	2	100	0	44908
18	1	100	0	44908
19	4	50	-250	44908
20	2	100	0	44908
21	2	100	0	44908
22	2	100	0	44908
23	2	100	-1250	44908
24	1	100	0	44908
25	1	100	0	44908
26	4	50	0	44908
27	1	100	-250	44908
28	4	50	0	44908
29	3	50	0	44908
30	3	50	-25	44908
31	2	100	0	44908
32	4	50	0	44908
33	1	100	-200	44908
34	2	100	0	44908
35	3	50	-25	44908
36	4	50	0	44908
37	2	100	0	44908
38	1	100	-350	44908
39	2	100	0	44908
40	2	100	0	44908
41	4	50	0	44908
42	3	50	0	44908
43	3	50	0	44908
44	2	100	0	44908
45	2	100	0	44908
46	1	100	0	44908
47	4	50	-250	44908
48	1	100	0	44908
49	2	100	0	44908
50	3	50	0	44908
51	3	50	-50	44908
52	2	100	0	44908
53	1	100	-150	44908
54	2	100	0	44908
55	2	100	-1250	44908
56	1	100	-250	44908
57	3	50	-75	44908
58	2	100	0	44908
59	2	100	0	44908
60	4	50	0	44908
61	4	50	0	44908
62	4	50	0	44908
63	2	100	0	44908
64	1	100	-200	44908
65	2	100	0	44908
66	3	50	0	44908
67	3	50	0	44908
68	3	50	-50	44908
69	4	50	0	44908
70	1	100	0	44908
71	2	100	0	44908
72	2	100	0	44908
73	3	50	-25	44908
74	4	50	0	44908
75	3	50	-50	44908
76	3	50	0	44908
77	1	100	-350	44908
78	2	100	-1250	44908
79	3	50	0	44908
80	3	50	0	44908
81	3	50	-50	44908
82	1	100	0	44908
83	1	100	-300	44908
84	2	100	0	44908
85	2	100	0	44908
86	2	100	0	44908
87	4	50	0	44908
88	4	50	0	44908
89	4	50	0	44908
90	3	50	0	44908
91	3	50	-75	44908
92	2	100	0	44908
93	1	100	0	44908
94	1	100	0	44908
95	1	100	0	44908
96	1	100	-150	44908
97	2	100	-1250	44908
98	1	100	-300	44908
99	3	50	-25	44908
0	5	50	-75	44908
1	4	50	-250	44908
2	3	50	0	44908
3	2	100	0	44908
4	2	100	0	44908
5	2	100	0	44908
6	1	100	0	44908
7	1	100	-200	44908
8	3	50	0	44908
9	4	50	0	44908
10	5	50	-50	44908
11	4	50	0	44908
12	3	50	0	44908
13	3	50	-75	44908
14	2	100	0	44908
15	2	100	0	44908
16	1	100	-250	44908
17	2	100	0	44908
18	4	50	0	44908
19	5	50	0	44908
0	4	50	0	44912
1	2	100	0	44912
2	2	100	0	44912
3	1	100	0	44912
4	3	50	-75	44912
5	2	100	0	44912
6	2	100	0	44912
7	2	100	0	44912
8	2	100	0	44912
9	2	100	0	44912
10	2	100	0	44912
11	2	100	-1250	44912
12	1	100	0	44912
13	1	100	-300	44912
14	3	50	-50	44912
15	4	50	0	44912
16	4	50	0	44912
17	4	50	0	44912
18	4	50	0	44912
19	4	50	-250	44912
20	3	50	0	44912
21	3	50	-75	44912
22	2	100	0	44912
23	2	100	0	44912
24	1	100	-150	44912
25	3	50	0	44912
26	4	50	0	44912
27	2	100	0	44912
28	3	50	-25	44912
29	4	50	0	44912
30	2	100	0	44912
31	4	50	0	44912
32	3	50	-25	44912
33	2	100	0	44912
34	1	100	0	44912
35	2	100	0	44912
36	1	100	0	44912
37	3	50	0	44912
38	2	100	0	44912
39	1	100	0	44912
40	3	50	0	44912
41	2	100	0	44912
42	1	100	-250	44912
43	3	50	0	44912
44	2	100	0	44912
45	4	50	0	44912
46	3	50	-50	44912
47	2	100	0	44912
48	1	100	-200	44912
49	2	100	-1250	44912
50	3	50	-75	44912
51	4	50	0	44912
52	3	50	0	44912
53	3	50	0	44912
54	2	100	0	44912
55	2	100	0	44912
56	3	50	-50	44912
57	4	50	-250	44912
58	3	50	-25	44912
59	2	100	0	44912
60	2	100	0	44912
61	2	100	0	44912
62	1	100	-350	44912
63	2	100	0	44912
64	2	100	-1250	44912
65	2	100	0	44912
66	2	100	0	44912
67	2	100	0	44912
68	2	100	0	44912
69	2	100	-1250	44912
70	2	100	0	44912
71	2	100	0	44912
72	2	100	0	44912
73	2	100	0	44912
74	2	100	0	44912
75	2	100	0	44912
76	2	100	0	44912
77	2	100	0	44912
78	2	100	0	44912
79	2	100	0	44912
80	2	100	0	44912
81	2	100	0	44912
82	2	100	0	44912
83	2	100	0	44912
84	2	100	0	44912
85	2	100	0	44912
86	2	100	-1250	44912
87	3	50	-50	44912
88	3	50	0	44912
89	3	50	0	44912
90	3	50	0	44912
91	3	50	-50	44912
92	3	50	0	44912
93	3	50	-75	44912
94	3	50	-25	44912
95	3	50	0	44912
96	3	50	0	44912
97	1	100	0	44912
98	2	100	0	44912
99	1	100	0	44912
0	5	50	-75	44912
1	4	50	0	44912
2	3	50	0	44912
3	4	50	0	44912
4	2	100	0	44912
5	1	100	-150	44912
6	2	100	0	44912
7	3	50	-75	44912
8	4	50	0	44912
9	2	100	0	44912
10	5	50	-50	44912
11	3	50	-25	44912
12	2	100	0	44912
13	4	50	0	44912
14	5	50	0	44912
15	3	50	0	44912
16	2	100	0	44912
17	3	50	-50	44912
18	4	50	0	44912
19	5	50	-75	44912
0	1	100	0	44916
1	1	100	0	44916
2	1	100	-300	44916
3	1	100	-150	44916
4	2	100	0	44916
5	3	50	-75	44916
6	4	50	0	44916
7	1	100	0	44916
8	2	100	0	44916
9	3	50	-50	44916
10	4	50	0	44916
11	4	50	0	44916
12	4	50	0	44916
13	4	50	0	44916
14	4	50	-250	44916
15	4	50	0	44916
16	4	50	0	44916
17	4	50	0	44916
18	1	100	0	44916
19	3	50	0	44916
20	1	100	0	44916
21	2	100	0	44916
22	1	100	-250	44916
23	2	100	0	44916
24	3	50	-75	44916
25	2	100	0	44916
26	1	100	-200	44916
27	1	100	-350	44916
28	1	100	0	44916
29	1	100	0	44916
30	4	50	0	44916
31	1	100	-150	44916
32	2	100	0	44916
33	1	100	-250	44916
34	1	100	-200	44916
35	2	100	0	44916
36	1	100	0	44916
37	2	100	0	44916
38	3	50	0	44916
39	1	100	-350	44916
40	2	100	-1250	44916
41	3	50	-25	44916
42	2	100	0	44916
43	1	100	0	44916
44	1	100	-300	44916
45	2	100	0	44916
46	1	100	0	44916
47	2	100	0	44916
48	3	50	-25	44916
49	2	100	0	44916
50	1	100	0	44916
51	1	100	0	44916
52	2	100	0	44916
53	1	100	-150	44916
54	3	50	0	44916
55	4	50	0	44916
56	4	50	-250	44916
57	3	50	0	44916
58	3	50	0	44916
59	3	50	-50	44916
60	3	50	-75	44916
61	2	100	0	44916
62	2	100	0	44916
63	2	100	0	44916
64	2	100	0	44916
65	1	100	-300	44916
66	1	100	0	44916
67	2	100	0	44916
68	1	100	-200	44916
69	2	100	-1250	44916
70	1	100	-250	44916
71	2	100	0	44916
72	2	100	0	44916
73	2	100	0	44916
74	2	100	0	44916
75	2	100	0	44916
76	2	100	0	44916
77	2	100	-1250	44916
78	2	100	0	44916
79	2	100	0	44916
80	2	100	0	44916
81	2	100	0	44916
82	2	100	-1250	44916
83	1	100	0	44916
84	1	100	-350	44916
85	3	50	0	44916
86	3	50	0	44916
87	3	50	-50	44916
88	3	50	-25	44916
89	3	50	-50	44916
90	3	50	0	44916
91	3	50	0	44916
92	3	50	0	44916
93	3	50	-50	44916
94	4	50	0	44916
95	4	50	0	44916
96	4	50	0	44916
97	4	50	0	44916
98	4	50	0	44916
99	2	100	0	44916
0	5	50	-75	44916
1	4	50	0	44916
2	3	50	0	44916
3	1	100	0	44916
4	2	100	0	44916
5	3	50	-75	44916
6	4	50	0	44916
7	5	50	-50	44916
8	1	100	-350	44916
9	2	100	0	44916
10	3	50	-25	44916
11	4	50	0	44916
12	5	50	0	44916
13	1	100	-250	44916
14	2	100	0	44916
15	3	50	0	44916
16	4	50	-250	44916
17	5	50	-75	44916
18	1	100	0	44916
19	2	100	0	44916
0	1	100	0	44918
1	1	100	0	44918
2	1	100	-300	44918
3	2	100	0	44918
4	2	100	0	44918
5	2	100	0	44918
6	2	100	0	44918
7	2	100	0	44918
8	2	100	0	44918
9	2	100	0	44918
10	2	100	0	44918
11	2	100	-1250	44918
12	3	50	-75	44918
13	1	100	-150	44918
14	4	50	0	44918
15	4	50	0	44918
16	4	50	0	44918
17	4	50	0	44918
18	4	50	0	44918
19	4	50	-250	44918
20	2	100	0	44918
21	2	100	0	44918
22	2	100	0	44918
23	2	100	0	44918
24	2	100	0	44918
25	3	50	-50	44918
26	3	50	0	44918
27	3	50	-75	44918
28	1	100	0	44918
29	1	100	0	44918
30	1	100	0	44918
31	1	100	-250	44918
32	2	100	0	44918
33	2	100	0	44918
34	2	100	0	44918
35	2	100	0	44918
36	2	100	0	44918
37	2	100	-1250	44918
38	1	100	-200	44918
39	3	50	0	44918
40	3	50	-25	44918
41	4	50	0	44918
42	4	50	0	44918
43	4	50	0	44918
44	4	50	0	44918
45	4	50	0	44918
46	4	50	-250	44918
47	2	100	0	44918
48	2	100	0	44918
49	2	100	0	44918
50	2	100	0	44918
51	2	100	0	44918
52	3	50	-25	44918
53	4	50	0	44918
54	4	50	0	44918
55	4	50	0	44918
56	4	50	0	44918
57	4	50	0	44918
58	2	100	0	44918
59	2	100	-1250	44918
60	4	50	0	44918
61	4	50	0	44918
62	4	50	0	44918
63	4	50	-250	44918
64	2	100	0	44918
65	2	100	0	44918
66	2	100	0	44918
67	2	100	0	44918
68	2	100	-1250	44918
69	1	100	-350	44918
70	3	50	0	44918
71	3	50	0	44918
72	3	50	0	44918
73	3	50	-50	44918
74	4	50	0	44918
75	4	50	0	44918
76	4	50	0	44918
77	4	50	0	44918
78	4	50	0	44918
79	4	50	0	44918
80	4	50	0	44918
81	4	50	0	44918
82	4	50	0	44918
83	4	50	-250	44918
84	3	50	-75	44918
85	2	100	0	44918
86	2	100	0	44918
87	2	100	0	44918
88	1	100	0	44918
89	1	100	0	44918
90	1	100	-150	44918
91	2	100	0	44918
92	2	100	0	44918
93	3	50	0	44918
94	3	50	0	44918
95	3	50	-50	44918
96	3	50	-25	44918
97	4	50	0	44918
98	4	50	0	44918
99	4	50	0	44918
0	1	100	-250	44918
1	2	100	0	44918
2	2	100	0	44918
3	2	100	0	44918
4	2	100	0	44918
5	2	100	0	44918
6	2	100	0	44918
7	2	100	0	44918
8	2	100	0	44918
9	2	100	0	44918
10	2	100	0	44918
11	2	100	0	44918
12	2	100	-1250	44918
13	3	50	-50	44918
14	4	50	0	44918
15	4	50	0	44918
16	4	50	0	44918
17	4	50	0	44918
18	4	50	0	44918
19	4	50	0	44918
0	1	100	0	44926
1	3	50	-75	44926
2	1	100	0	44926
3	1	100	-300	44926
4	1	100	-150	44926
5	2	100	0	44926
6	1	100	0	44926
7	3	50	-50	44926
8	3	50	0	44926
9	2	100	0	44926
10	3	50	-75	44926
11	2	100	0	44926
12	1	100	0	44926
13	2	100	0	44926
14	1	100	0	44926
15	2	100	0	44926
16	1	100	-250	44926
17	1	100	-200	44926
18	1	100	-350	44926
19	2	100	0	44926
20	1	100	0	44926
21	2	100	0	44926
22	2	100	0	44926
23	1	100	0	44926
24	2	100	-1250	44926
25	3	50	0	44926
26	2	100	0	44926
27	1	100	-150	44926
28	1	100	-250	44926
29	3	50	-25	44926
30	4	50	0	44926
31	4	50	0	44926
32	2	100	0	44926
33	4	50	0	44926
34	2	100	0	44926
35	3	50	-25	44926
36	4	50	0	44926
37	4	50	0	44926
38	2	100	0	44926
39	1	100	-200	44926
40	4	50	-250	44926
41	2	100	0	44926
42	3	50	0	44926
43	2	100	0	44926
44	4	50	0	44926
45	2	100	0	44926
46	2	100	0	44926
47	3	50	0	44926
48	2	100	0	44926
49	4	50	0	44926
50	3	50	0	44926
51	2	100	0	44926
52	2	100	-1250	44926
53	3	50	-50	44926
54	4	50	0	44926
55	4	50	0	44926
56	2	100	0	44926
57	3	50	-75	44926
58	4	50	0	44926
59	4	50	-250	44926
60	2	100	0	44926
61	1	100	0	44926
62	2	100	0	44926
63	1	100	-350	44926
64	3	50	0	44926
65	2	100	0	44926
66	3	50	0	44926
67	4	50	0	44926
68	2	100	0	44926
69	3	50	-50	44926
70	4	50	0	44926
71	2	100	0	44926
72	1	100	0	44926
73	4	50	0	44926
74	2	100	-1250	44926
75	3	50	-25	44926
76	4	50	0	44926
77	4	50	0	44926
78	2	100	0	44926
79	2	100	0	44926
80	3	50	-50	44926
81	2	100	0	44926
82	1	100	-300	44926
83	4	50	0	44926
84	4	50	0	44926
85	3	50	0	44926
86	4	50	0	44926
87	2	100	0	44926
88	4	50	-250	44926
89	4	50	0	44926
90	3	50	0	44926
91	3	50	0	44926
92	4	50	0	44926
93	3	50	-50	44926
94	3	50	0	44926
95	2	100	-1250	44926
96	4	50	0	44926
97	3	50	-75	44926
98	4	50	0	44926
99	4	50	0	44926
0	5	50	-75	44926
1	3	50	-25	44926
2	4	50	0	44926
3	5	50	-50	44926
4	4	50	0	44926
5	2	100	0	44926
6	4	50	0	44926
7	2	100	0	44926
8	3	50	0	44926
9	2	100	0	44926
10	1	100	0	44926
11	2	100	0	44926
12	5	50	0	44926
13	1	100	0	44926
14	2	100	0	44926
15	4	50	0	44926
16	5	50	-75	44926
17	5	50	0	44926
18	5	50	-25	44926
19	4	50	-250	44926
0	1	100	0	44943
1	4	50	0	44943
2	3	50	-75	44943
3	4	50	0	44943
4	2	100	0	44943
5	1	100	0	44943
6	2	100	0	44943
7	4	50	0	44943
8	3	50	-50	44943
9	2	100	0	44943
10	1	100	-300	44943
11	4	50	0	44943
12	3	50	0	44943
13	3	50	-75	44943
14	4	50	0	44943
15	4	50	-250	44943
16	3	50	0	44943
17	2	100	0	44943
18	2	100	0	44943
19	1	100	-150	44943
20	3	50	-25	44943
21	4	50	0	44943
22	2	100	0	44943
23	4	50	0	44943
24	2	100	0	44943
25	4	50	0	44943
26	3	50	-25	44943
27	1	100	0	44943
28	2	100	0	44943
29	4	50	0	44943
30	1	100	0	44943
31	2	100	-1250	44943
32	4	50	0	44943
33	2	100	0	44943
34	3	50	0	44943
35	4	50	-250	44943
36	3	50	0	44943
37	3	50	0	44943
38	2	100	0	44943
39	4	50	0	44943
40	1	100	0	44943
41	1	100	-250	44943
42	2	100	0	44943
43	3	50	-50	44943
44	4	50	0	44943
45	4	50	0	44943
46	2	100	0	44943
47	1	100	-200	44943
48	1	100	-350	44943
49	2	100	0	44943
50	4	50	0	44943
51	2	100	0	44943
52	3	50	-75	44943
53	4	50	0	44943
54	2	100	0	44943
55	3	50	0	44943
56	4	50	0	44943
57	1	100	0	44943
58	4	50	0	44943
59	2	100	0	44943
60	4	50	0	44943
61	3	50	0	44943
62	2	100	0	44943
63	4	50	-250	44943
64	3	50	-50	44943
65	4	50	0	44943
66	2	100	0	44943
67	1	100	0	44943
68	3	50	-25	44943
69	4	50	0	44943
70	4	50	0	44943
71	2	100	-1250	44943
72	3	50	-50	44943
73	4	50	0	44943
74	1	100	-150	44943
75	4	50	0	44943
76	2	100	0	44943
77	4	50	0	44943
78	2	100	0	44943
79	4	50	0	44943
80	2	100	0	44943
81	4	50	0	44943
82	2	100	0	44943
83	3	50	0	44943
84	1	100	-250	44943
85	3	50	0	44943
86	4	50	0	44943
87	3	50	0	44943
88	4	50	-250	44943
89	3	50	-50	44943
90	2	100	0	44943
91	1	100	-200	44943
92	4	50	0	44943
93	3	50	0	44943
94	4	50	0	44943
95	3	50	-75	44943
96	4	50	0	44943
97	1	100	0	44943
98	2	100	0	44943
99	4	50	0	44943
0	5	50	-75	44943
1	4	50	0	44943
2	2	100	-1250	44943
3	3	50	-25	44943
4	4	50	0	44943
5	1	100	-350	44943
6	2	100	0	44943
7	2	100	0	44943
8	2	100	0	44943
9	2	100	0	44943
10	4	50	0	44943
11	3	50	0	44943
12	3	50	0	44943
13	4	50	0	44943
14	5	50	-50	44943
15	4	50	0	44943
16	3	50	0	44943
17	4	50	0	44943
18	3	50	-75	44943
19	4	50	0	44943
0	2	100	0	44946
1	3	50	-75	44946
2	2	100	0	44946
3	2	100	0	44946
4	2	100	0	44946
5	1	100	0	44946
6	4	50	0	44946
7	1	100	0	44946
8	1	100	-300	44946
9	2	100	0	44946
10	2	100	0	44946
11	2	100	0	44946
12	2	100	0	44946
13	2	100	-1250	44946
14	4	50	0	44946
15	3	50	-50	44946
16	3	50	0	44946
17	3	50	-75	44946
18	3	50	0	44946
19	3	50	-25	44946
20	4	50	0	44946
21	4	50	0	44946
22	2	100	0	44946
23	2	100	0	44946
24	2	100	0	44946
25	2	100	0	44946
26	2	100	0	44946
27	2	100	0	44946
28	2	100	0	44946
29	2	100	0	44946
30	1	100	-150	44946
31	1	100	0	44946
32	1	100	0	44946
33	1	100	0	44946
34	1	100	-250	44946
35	2	100	0	44946
36	2	100	0	44946
37	2	100	-1250	44946
38	2	100	0	44946
39	2	100	0	44946
40	2	100	0	44946
41	2	100	0	44946
42	2	100	0	44946
43	2	100	0	44946
44	2	100	-1250	44946
45	2	100	0	44946
46	2	100	0	44946
47	2	100	0	44946
48	2	100	0	44946
49	2	100	-1250	44946
50	3	50	-25	44946
51	3	50	0	44946
52	3	50	0	44946
53	3	50	0	44946
54	3	50	-50	44946
55	4	50	0	44946
56	4	50	-250	44946
57	4	50	0	44946
58	4	50	0	44946
59	4	50	0	44946
60	4	50	0	44946
61	4	50	0	44946
62	1	100	-200	44946
63	1	100	-350	44946
64	4	50	-250	44946
65	3	50	-75	44946
66	2	100	0	44946
67	1	100	0	44946
68	1	100	0	44946
69	1	100	-150	44946
70	1	100	-250	44946
71	2	100	0	44946
72	2	100	0	44946
73	2	100	0	44946
74	3	50	0	44946
75	4	50	0	44946
76	1	100	-200	44946
77	3	50	0	44946
78	4	50	0	44946
79	3	50	-50	44946
80	4	50	0	44946
81	4	50	0	44946
82	4	50	0	44946
83	4	50	0	44946
84	4	50	0	44946
85	3	50	-25	44946
86	4	50	0	44946
87	2	100	0	44946
88	1	100	0	44946
89	4	50	-250	44946
90	3	50	-50	44946
91	2	100	0	44946
92	1	100	-350	44946
93	1	100	0	44946
94	1	100	-300	44946
95	2	100	0	44946
96	2	100	0	44946
97	2	100	0	44946
98	3	50	0	44946
99	3	50	0	44946
0	5	50	-75	44946
1	5	50	-50	44946
2	4	50	0	44946
3	4	50	0	44946
